Madár_id;Felhasználó;Típus;Központ;Gyûrû;Jelentett faj;Jelentett faj latin;Ivar;Dátum
5905969;Példa Juli;Gyûrûzés;Budapest;P311666   ;Vörösbegy;Erithacus rubecula;Ismeretlen;2019.10.25
5905975;Példa Juli;Gyûrûzés;Budapest;N261919   ;Széncinege;Parus major;Tojó;2019.10.25
5905978;Példa Juli;Gyûrûzés;Budapest;N261920   ;Széncinege;Parus major;Tojó;2019.10.25
5905980;Példa Juli;Gyûrûzés;Budapest;N261921   ;Széncinege;Parus major;Tojó;2019.10.25
5905985;Példa Juli;Gyûrûzés;Budapest;XB21201   ;Meggyvágó;Coccothraustes coccothraustes;Hím;2019.10.25
5905987;Példa Juli;Gyûrûzés;Budapest;XB21202   ;Énekes rigó;Turdus philomelos;Ismeretlen;2019.10.25
5905990;Példa Juli;Gyûrûzés;Budapest;TA06755   ;Fekete rigó;Turdus merula;Hím;2019.10.25
5905991;Példa Juli;Gyûrûzés;Budapest;TA06756   ;Fekete rigó;Turdus merula;Hím;2019.10.25
5906011;Példa Juli;Gyûrûzés;Budapest;P311669   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.10.25
5906012;Példa Juli;Gyûrûzés;Budapest;P311670   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.10.25
5906014;Példa Juli;Gyûrûzés;Budapest;P311671   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.10.25
5906016;Példa Juli;Gyûrûzés;Budapest;P311672   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.10.25
5906018;Példa Juli;Gyûrûzés;Budapest;N261924   ;Citromsármány;Emberiza citrinella;Hím;2019.10.25
5906019;Példa Juli;Gyûrûzés;Budapest;N261923   ;Zöldike;Carduelis chloris;Hím;2019.10.25
5906020;Példa Juli;Gyûrûzés;Budapest;N261925   ;Zöldike;Carduelis chloris;Tojó;2019.10.25
5906021;Példa Juli;Gyûrûzés;Budapest;TA06757   ;Fekete rigó;Turdus merula;Tojó;2019.10.25
5906022;Példa Juli;Gyûrûzés;Budapest;P311673   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.10.25
5906023;Példa Juli;Gyûrûzés;Budapest;N261926   ;Zöldike;Carduelis chloris;Tojó;2019.10.25
5906024;Példa Juli;Gyûrûzés;Budapest;XB21139   ;Meggyvágó;Coccothraustes coccothraustes;Hím;2019.10.25
5906025;Példa Juli;Gyûrûzés;Budapest;P311674   ;Nádi sármány;Emberiza schoeniclus;Tojó;2019.10.25
5906026;Példa Juli;Gyûrûzés;Budapest;P311675   ;Kék cinege;Parus caeruleus;Ismeretlen;2019.10.25
5908036;Példa Juli;Visszafogás;Budapest;N261621   ;Zöldike;Carduelis chloris;Tojó;2019.10.25
5907568;Példa Juli;Gyûrûzés;Budapest;HA29310   ;Zöld küllõ;Picus viridis;Ismeretlen;2019.07.30
5907569;Példa Juli;Gyûrûzés;Budapest;HA29311   ;Zöld küllõ;Picus viridis;Hím;2019.08.02
5907570;Példa Juli;Gyûrûzés;Budapest;HA29312   ;Szalakóta;Coracias garrulus;Ismeretlen;2019.08.03
5907571;Példa Juli;Gyûrûzés;Budapest;HA29313   ;Szalakóta;Coracias garrulus;Hím;2019.08.03
5907575;Példa Juli;Gyûrûzés;Budapest;HA29317   ;Szajkó;Garrulus glandarius;Ismeretlen;2019.08.28
5907576;Példa Juli;Gyûrûzés;Budapest;HA29318   ;Vadgerle;Streptopelia turtur;Ismeretlen;2019.08.28
5907580;Példa Juli;Gyûrûzés;Budapest;J12682    ;Nyaktekercs;Jynx torquilla;Ismeretlen;2019.08.01
5907581;Példa Juli;Gyûrûzés;Budapest;J12683    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.02
5907586;Példa Juli;Gyûrûzés;Budapest;J12688    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907587;Példa Juli;Gyûrûzés;Budapest;J12689    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907588;Példa Juli;Gyûrûzés;Budapest;J12690    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907589;Példa Juli;Gyûrûzés;Budapest;J12691    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907590;Példa Juli;Gyûrûzés;Budapest;J12692    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907591;Példa Juli;Gyûrûzés;Budapest;J12693    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907592;Példa Juli;Gyûrûzés;Budapest;J12694    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907593;Példa Juli;Gyûrûzés;Budapest;J12695    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.03
5907630;Példa Juli;Gyûrûzés;Budapest;J16533    ;Jégmadár;Alcedo atthis;Tojó;2019.08.26
5907631;Példa Juli;Gyûrûzés;Budapest;J16534    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.27
5907632;Példa Juli;Gyûrûzés;Budapest;J16535    ;Gyurgyalag;Merops apiaster;Ismeretlen;2019.08.27
5907636;Példa Juli;Gyûrûzés;Budapest;J16539    ;Jégmadár;Alcedo atthis;Tojó;2019.08.30
5907637;Példa Juli;Gyûrûzés;Budapest;J16540    ;Jégmadár;Alcedo atthis;Hím;2019.08.30
5907639;Példa Juli;Gyûrûzés;Budapest;J16542    ;Jégmadár;Alcedo atthis;Ismeretlen;2019.08.31
5907842;Példa Juli;Gyûrûzés;Budapest;N261426   ;Széncinege;Parus major;Hím;2019.07.30
5907843;Példa Juli;Gyûrûzés;Budapest;N261427   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.07.30
5907844;Példa Juli;Gyûrûzés;Budapest;N261428   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.07.30
5907848;Példa Juli;Gyûrûzés;Budapest;N261432   ;Széncinege;Parus major;Ismeretlen;2019.07.31
5907849;Példa Juli;Gyûrûzés;Budapest;N261433   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.08.01
5907850;Példa Juli;Gyûrûzés;Budapest;N261434   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.08.02
5907851;Példa Juli;Gyûrûzés;Budapest;N261435   ;Széncinege;Parus major;Ismeretlen;2019.08.02
5907852;Példa Juli;Gyûrûzés;Budapest;N261436   ;Széncinege;Parus major;Ismeretlen;2019.08.02
5907853;Példa Juli;Gyûrûzés;Budapest;N261437   ;Zöldike;Carduelis chloris;Hím;2019.08.02
5907854;Példa Juli;Gyûrûzés;Budapest;N261438   ;Zöldike;Carduelis chloris;Tojó;2019.08.02
5907855;Példa Juli;Gyûrûzés;Budapest;N261439   ;Házi veréb;Passer domesticus;Ismeretlen;2019.08.03
5907856;Példa Juli;Gyûrûzés;Budapest;N261440   ;Széncinege;Parus major;Ismeretlen;2019.08.03
5907857;Példa Juli;Gyûrûzés;Budapest;N261441   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907858;Példa Juli;Gyûrûzés;Budapest;N261442   ;Zöldike;Carduelis chloris;Ismeretlen;2019.08.03
5907859;Példa Juli;Gyûrûzés;Budapest;N261443   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907860;Példa Juli;Gyûrûzés;Budapest;N261444   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907861;Példa Juli;Gyûrûzés;Budapest;N261445   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907862;Példa Juli;Gyûrûzés;Budapest;N261446   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907863;Példa Juli;Gyûrûzés;Budapest;N261447   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907864;Példa Juli;Gyûrûzés;Budapest;N261448   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907865;Példa Juli;Gyûrûzés;Budapest;N261449   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907866;Példa Juli;Gyûrûzés;Budapest;N261450   ;Zöldike;Carduelis chloris;Tojó;2019.08.03
5907867;Példa Juli;Gyûrûzés;Budapest;N261451   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907868;Példa Juli;Gyûrûzés;Budapest;N261452   ;Zöldike;Carduelis chloris;Tojó;2019.08.03
5907869;Példa Juli;Gyûrûzés;Budapest;N261453   ;Zöldike;Carduelis chloris;Hím;2019.08.03
5907870;Példa Juli;Gyûrûzés;Budapest;N261454   ;Zöldike;Carduelis chloris;Hím;2019.08.04
5907871;Példa Juli;Gyûrûzés;Budapest;N261455   ;Zöldike;Carduelis chloris;Hím;2019.08.04
5907948;Példa Juli;Gyûrûzés;Budapest;N261533   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.08.06
5907949;Példa Juli;Gyûrûzés;Budapest;N261534   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907950;Példa Juli;Gyûrûzés;Budapest;N261535   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907951;Példa Juli;Gyûrûzés;Budapest;N261536   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907952;Példa Juli;Gyûrûzés;Budapest;N261537   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907953;Példa Juli;Gyûrûzés;Budapest;N261538   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907954;Példa Juli;Gyûrûzés;Budapest;N261539   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907955;Példa Juli;Gyûrûzés;Budapest;N261540   ;Zöldike;Carduelis chloris;Tojó;2019.08.06
5907956;Példa Juli;Gyûrûzés;Budapest;N261541   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907957;Példa Juli;Gyûrûzés;Budapest;N261542   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907958;Példa Juli;Gyûrûzés;Budapest;N261543   ;Zöldike;Carduelis chloris;Tojó;2019.08.06
5907959;Példa Juli;Gyûrûzés;Budapest;N261544   ;Zöldike;Carduelis chloris;Tojó;2019.08.06
5907961;Példa Juli;Gyûrûzés;Budapest;N261546   ;Zöldike;Carduelis chloris;Tojó;2019.08.06
5907962;Példa Juli;Gyûrûzés;Budapest;N261547   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907963;Példa Juli;Gyûrûzés;Budapest;N261548   ;Zöldike;Carduelis chloris;Tojó;2019.08.06
5907964;Példa Juli;Gyûrûzés;Budapest;N261549   ;Zöldike;Carduelis chloris;Tojó;2019.08.06
5907965;Példa Juli;Gyûrûzés;Budapest;N261550   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5907966;Példa Juli;Gyûrûzés;Budapest;N261551   ;Zöldike;Carduelis chloris;Tojó;2019.08.06
5907967;Példa Juli;Gyûrûzés;Budapest;N261552   ;Zöldike;Carduelis chloris;Hím;2019.08.06
5908236;Példa Juli;Gyûrûzés;Budapest;N261821   ;Zöldike;Carduelis chloris;Hím;2019.08.27
5908237;Példa Juli;Gyûrûzés;Budapest;N261822   ;Zöldike;Carduelis chloris;Tojó;2019.08.27
5908238;Példa Juli;Gyûrûzés;Budapest;N261823   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.08.27
5908239;Példa Juli;Gyûrûzés;Budapest;N261824   ;Zöldike;Carduelis chloris;Tojó;2019.08.27
5908240;Példa Juli;Gyûrûzés;Budapest;N261825   ;Zöldike;Carduelis chloris;Hím;2019.08.27
5908241;Példa Juli;Gyûrûzés;Budapest;N261826   ;Zöldike;Carduelis chloris;Tojó;2019.08.27
5908242;Példa Juli;Gyûrûzés;Budapest;N261827   ;Zöldike;Carduelis chloris;Tojó;2019.08.27
5908243;Példa Juli;Gyûrûzés;Budapest;N261828   ;Zöldike;Carduelis chloris;Tojó;2019.08.27
5908244;Példa Juli;Gyûrûzés;Budapest;N261829   ;Nagy fülemüle;Luscinia luscinia;Ismeretlen;2019.08.27
5908245;Példa Juli;Gyûrûzés;Budapest;N261830   ;Széncinege;Parus major;Tojó;2019.08.27
5908246;Példa Juli;Gyûrûzés;Budapest;N261831   ;Zöldike;Carduelis chloris;Hím;2019.08.27
5908247;Példa Juli;Gyûrûzés;Budapest;N261832   ;Zöldike;Carduelis chloris;Tojó;2019.08.27
5908248;Példa Juli;Gyûrûzés;Budapest;N261833   ;Zöldike;Carduelis chloris;Hím;2019.08.27
5908249;Példa Juli;Gyûrûzés;Budapest;N261834   ;Zöldike;Carduelis chloris;Hím;2019.08.27
5908250;Példa Juli;Gyûrûzés;Budapest;N261835   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.08.28
5908251;Példa Juli;Gyûrûzés;Budapest;N261836   ;Zöldike;Carduelis chloris;Tojó;2019.08.28
5908252;Példa Juli;Gyûrûzés;Budapest;N261837   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.08.28
5908253;Példa Juli;Gyûrûzés;Budapest;N261838   ;Zöldike;Carduelis chloris;Tojó;2019.08.28
5908254;Példa Juli;Gyûrûzés;Budapest;N261839   ;Zöldike;Carduelis chloris;Hím;2019.08.28
5908255;Példa Juli;Gyûrûzés;Budapest;N261840   ;Zöldike;Carduelis chloris;Hím;2019.08.28
5908256;Példa Juli;Gyûrûzés;Budapest;N261841   ;Zöldike;Carduelis chloris;Hím;2019.08.28
5908257;Példa Juli;Gyûrûzés;Budapest;N261842   ;Zöldike;Carduelis chloris;Hím;2019.08.28
5908258;Példa Juli;Gyûrûzés;Budapest;N261843   ;Zöldike;Carduelis chloris;Tojó;2019.08.28
5908259;Példa Juli;Gyûrûzés;Budapest;N261844   ;Zöldike;Carduelis chloris;Hím;2019.08.28
5908287;Példa Juli;Gyûrûzés;Budapest;N261872   ;Zöldike;Carduelis chloris;Hím;2019.08.28
5908294;Példa Juli;Gyûrûzés;Budapest;N261879   ;Nagy fülemüle;Luscinia luscinia;Ismeretlen;2019.08.30
5908299;Példa Juli;Gyûrûzés;Budapest;N261884   ;Zöldike;Carduelis chloris;Tojó;2019.08.30
5908300;Példa Juli;Gyûrûzés;Budapest;N261885   ;Zöldike;Carduelis chloris;Tojó;2019.08.30
5908301;Példa Juli;Gyûrûzés;Budapest;N261886   ;Zöldike;Carduelis chloris;Tojó;2019.08.30
5908302;Példa Juli;Gyûrûzés;Budapest;N261887   ;Széncinege;Parus major;Hím;2019.08.31
5908303;Példa Juli;Gyûrûzés;Budapest;N261888   ;Zöldike;Carduelis chloris;Hím;2019.08.31
5908305;Példa Juli;Gyûrûzés;Budapest;N261890   ;Széncinege;Parus major;Hím;2019.09.01
5908306;Példa Juli;Gyûrûzés;Budapest;N261891   ;Fülemüle;Luscinia megarhynchos;Ismeretlen;2019.09.01
5908317;Példa Juli;Gyûrûzés;Budapest;P105900   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908318;Példa Juli;Gyûrûzés;Budapest;P105901   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908319;Példa Juli;Gyûrûzés;Budapest;P105902   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908341;Példa Juli;Gyûrûzés;Budapest;P105924   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.29
5908342;Példa Juli;Gyûrûzés;Budapest;P105925   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908343;Példa Juli;Gyûrûzés;Budapest;P105926   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908344;Példa Juli;Gyûrûzés;Budapest;P105927   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Tojó;2019.07.29
5908345;Példa Juli;Gyûrûzés;Budapest;P105928   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908346;Példa Juli;Gyûrûzés;Budapest;P105929   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.29
5908347;Példa Juli;Gyûrûzés;Budapest;P105930   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908348;Példa Juli;Gyûrûzés;Budapest;P105931   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908349;Példa Juli;Gyûrûzés;Budapest;P105932   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.07.29
5908350;Példa Juli;Gyûrûzés;Budapest;P105933   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Tojó;2019.07.29
5908351;Példa Juli;Gyûrûzés;Budapest;P105934   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908352;Példa Juli;Gyûrûzés;Budapest;P105935   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908353;Példa Juli;Gyûrûzés;Budapest;P105936   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908354;Példa Juli;Gyûrûzés;Budapest;P105937   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908355;Példa Juli;Gyûrûzés;Budapest;P105938   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908356;Példa Juli;Gyûrûzés;Budapest;P105939   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908357;Példa Juli;Gyûrûzés;Budapest;P105940   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908358;Példa Juli;Gyûrûzés;Budapest;P105941   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908359;Példa Juli;Gyûrûzés;Budapest;P105942   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.07.29
5908360;Példa Juli;Gyûrûzés;Budapest;P105943   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.29
5908361;Példa Juli;Gyûrûzés;Budapest;P105944   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908362;Példa Juli;Gyûrûzés;Budapest;P105945   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908366;Példa Juli;Gyûrûzés;Budapest;P105949   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.07.29
5908367;Példa Juli;Gyûrûzés;Budapest;P105950   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908368;Példa Juli;Gyûrûzés;Budapest;P105951   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908369;Példa Juli;Gyûrûzés;Budapest;P105952   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908370;Példa Juli;Gyûrûzés;Budapest;P105953   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908371;Példa Juli;Gyûrûzés;Budapest;P105954   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908372;Példa Juli;Gyûrûzés;Budapest;P105955   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.07.29
5908373;Példa Juli;Gyûrûzés;Budapest;P105956   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908374;Példa Juli;Gyûrûzés;Budapest;P105957   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908375;Példa Juli;Gyûrûzés;Budapest;P105958   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.29
5908376;Példa Juli;Gyûrûzés;Budapest;P105959   ;Házi rozsdafarkú;Phoenicurus ochruros;Ismeretlen;2019.07.29
5908377;Példa Juli;Gyûrûzés;Budapest;P105960   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908378;Példa Juli;Gyûrûzés;Budapest;P105961   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908379;Példa Juli;Gyûrûzés;Budapest;P105962   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908380;Példa Juli;Gyûrûzés;Budapest;P105963   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908381;Példa Juli;Gyûrûzés;Budapest;P105964   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.07.30
5908382;Példa Juli;Gyûrûzés;Budapest;P105965   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908383;Példa Juli;Gyûrûzés;Budapest;P105966   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908384;Példa Juli;Gyûrûzés;Budapest;P105967   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908385;Példa Juli;Gyûrûzés;Budapest;P105968   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.30
5908386;Példa Juli;Gyûrûzés;Budapest;P105969   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908387;Példa Juli;Gyûrûzés;Budapest;P105970   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.30
5908388;Példa Juli;Gyûrûzés;Budapest;P105971   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908389;Példa Juli;Gyûrûzés;Budapest;P105972   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908390;Példa Juli;Gyûrûzés;Budapest;P105973   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908391;Példa Juli;Gyûrûzés;Budapest;P105974   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908392;Példa Juli;Gyûrûzés;Budapest;P105975   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908393;Példa Juli;Gyûrûzés;Budapest;P105976   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.07.30
5908394;Példa Juli;Gyûrûzés;Budapest;P105977   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908395;Példa Juli;Gyûrûzés;Budapest;P105978   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908396;Példa Juli;Gyûrûzés;Budapest;P105979   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908397;Példa Juli;Gyûrûzés;Budapest;P105980   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908398;Példa Juli;Gyûrûzés;Budapest;P105981   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908399;Példa Juli;Gyûrûzés;Budapest;P105982   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.30
5908400;Példa Juli;Gyûrûzés;Budapest;P105983   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.30
5908401;Példa Juli;Gyûrûzés;Budapest;P105984   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.30
5908402;Példa Juli;Gyûrûzés;Budapest;P105985   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908403;Példa Juli;Gyûrûzés;Budapest;P105986   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908404;Példa Juli;Gyûrûzés;Budapest;P105987   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.07.30
5908405;Példa Juli;Gyûrûzés;Budapest;P105988   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908406;Példa Juli;Gyûrûzés;Budapest;P105989   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908407;Példa Juli;Gyûrûzés;Budapest;P105990   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908408;Példa Juli;Gyûrûzés;Budapest;P105991   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908409;Példa Juli;Gyûrûzés;Budapest;P105992   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908410;Példa Juli;Gyûrûzés;Budapest;P105993   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.07.30
5908411;Példa Juli;Gyûrûzés;Budapest;P105994   ;Barátposzáta;Sylvia atricapilla;Hím;2019.07.30
5908412;Példa Juli;Gyûrûzés;Budapest;P105995   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908413;Példa Juli;Gyûrûzés;Budapest;P105996   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908414;Példa Juli;Gyûrûzés;Budapest;P105997   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908415;Példa Juli;Gyûrûzés;Budapest;P105998   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
5908416;Példa Juli;Gyûrûzés;Budapest;P105999   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.07.30
5908417;Példa Juli;Gyûrûzés;Budapest;P106000   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.07.30
5908418;Példa Juli;Gyûrûzés;Budapest;P106001   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.07.30
5908419;Példa Juli;Gyûrûzés;Budapest;P106002   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.07.30
